"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C04477V05260","Field of Study","C03919V04671","Gender","C03433V04141","Years since Graduation","UNIT","VALUE"
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","20","Female","12","12","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","20","Female","13","13","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","01","1","Number","1146"
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","02","2","Number","1080"
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","03","3","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","04","4","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","05","5","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","06","6","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","07","7","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","08","8","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","09","9","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","10","10","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","11","11","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","12","12","Number",""
"HGO20C02","Number of Health Graduates","2021","2021","702","Social Care","-","All genders","13","13","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","01","1","Number","105"
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","02","2","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","03","3","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","04","4","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","05","5","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","06","6","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","07","7","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","08","8","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","09","9","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","10","10","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","11","11","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","12","12","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","10","Male","13","13","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","01","1","Number","1278"
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","02","2","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","03","3","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","04","4","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","05","5","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","06","6","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","07","7","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","08","8","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","09","9","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","10","10","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","11","11","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","12","12","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","20","Female","13","13","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","01","1","Number","1383"
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","02","2","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","03","3","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","04","4","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","05","5","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","06","6","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","07","7","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","08","8","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","09","9","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","10","10","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","11","11","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","12","12","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","30","Nursing and Midwifery","-","All genders","13","13","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","01","1","Number","273"
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","02","2","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","03","3","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","04","4","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","05","5","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","06","6","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","07","7","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","08","8","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","09","9","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","10","10","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","11","11","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","12","12","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","10","Male","13","13","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","01","1","Number","345"
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","02","2","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","03","3","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","04","4","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","05","5","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","06","6","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","07","7","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","08","8","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","09","9","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","10","10","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","11","11","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","12","12","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","20","Female","13","13","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","01","1","Number","618"
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","02","2","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","03","3","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","04","4","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","05","5","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","06","6","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","07","7","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","08","8","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","09","9","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","10","10","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","11","11","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","12","12","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","202","Medicine","-","All genders","13","13","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","01","1","Number","204"
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","02","2","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","03","3","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","04","4","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","05","5","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","06","6","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","07","7","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","08","8","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","09","9","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","10","10","Number",""
"HGO20C02","Number of Health Graduates","2022","2022","702","Social Care","10","Male","11","11","Number",""
